exercise_id,exercise_name,priority,positive_prompt,negative_prompt,original_prompt,api_params_stability,api_params_replicate,api_params_falai
wger_1201,Dragon squat,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dragon squat, standing with weight; lowering into squat with thighs parallel, with gym equipment, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dragon squat, standing with weight, lowering into squat with thighs parallel, bodyweight only, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1504,Dumbbell Bradford Press,P1,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbel bradford press, performing exercise with proper form, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbel bradford press, performing exercise with proper form, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Dumbbell_Bench_Press,Dumbbell Bench Press,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell bench press, lying on flat bench; arms pressing barbell/dumbbells upward, with barbell, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell bench press, lying on flat bench, arms pressing barbell/dumbbells upward, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1085,Dumbbell Bent Over Row,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell bent over row, torso bent forward; pulling weight toward body, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell bent over row, torso bent forward, pulling weight toward body, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1226,Dumbbell Bicep Curl to Press,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell bicep curl to press, standing or seated; arm curling weight toward shoulder, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell bicep curl to press, standing or seated, arm curling weight toward shoulder, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1278,Dumbbell Chest Press,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell chest press, performing exercise with proper form, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell chest press, performing exercise with proper form, using other, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1370,Dumbbell Deadlift,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell deadlift, bent over with flat back; gripping barbell at floor, with barbell, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell deadlift, bent over with flat back, gripping barbell at floor, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1116,Dumbbell Farmer's Carry,P1,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell farmer's carrie, performing exercise with proper form, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell farmer's carrie, performing exercise with proper form, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Dumbbell_Floor_Press,Dumbbell Floor Press,P1,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell floor press, performing exercise with proper form, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell floor press, performing exercise with proper form, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1503,Dumbbell Frog Press,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell frog press, performing exercise with proper form, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell frog press, performing exercise with proper form, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1640,Dumbbell Front Squat,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell front squat, standing with weight; lowering into squat with thighs parallel, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell front squat, standing with weight, lowering into squat with thighs parallel, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_203,Dumbbell Goblet Squat,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell goblet squat, standing with weight; lowering into squat with thighs parallel, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell goblet squat, standing with weight, lowering into squat with thighs parallel, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1353,Dumbbell Hex Press,P1,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell hex press, performing exercise with proper form, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell hex press, performing exercise with proper form, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1642,Dumbbell Hip Thrust,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell hip thrust, back on bench; hips thrusting barbell upward, with barbell, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell hip thrust, back on bench, hips thrusting barbell upward, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_205,Dumbbell Lunges Standing,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell lunges standing, one leg forward in lunge position; rear knee near floor, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell lunges standing, one leg forward in lunge position, rear knee near floor, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_206,Dumbbell Lunges Walking,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell lunges walking, one leg forward in lunge position; rear knee near floor, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell lunges walking, one leg forward in lunge position, rear knee near floor, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Dumbbell_One-Arm_Shoulder_Press,Dumbbell One-Arm Shoulder Press,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell one-arm shoulder press, seated or standing; arms pressing weight overhead, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell one-arm shoulder press, seated or standing, arms pressing weight overhead, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1488,Dumbbell Pullover,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell pullover, performing exercise with proper form, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell pullover, performing exercise with proper form, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_801,Dumbbell Push-Up,P1,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell push-up, prone position; body straight; arms pushing body up from floor, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell push-up, prone position, body straight, arms pushing body up from floor, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1227,Dumbbell Rear Delt Row,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell rear delt row, torso bent forward; pulling weight toward body, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell rear delt row, torso bent forward, pulling weight toward body, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Dumbbell_Rear_Lunge,Dumbbell Rear Lunge,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell rear lunge, one leg forward in lunge position; rear knee near floor, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell rear lunge, one leg forward in lunge position, rear knee near floor, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1652,Dumbbell Romanian Deadlift,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell romanian deadlift, bent over with flat back; gripping barbell at floor, with barbell, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell romanian deadlift, bent over with flat back, gripping barbell at floor, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Dumbbell_Shoulder_Press,Dumbbell Shoulder Press,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell shoulder press, seated or standing; arms pressing weight overhead, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell shoulder press, seated or standing, arms pressing weight overhead, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Dumbbell_Shrug,Dumbbell Shrug,P1,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell shrug, standing; shoulders shrugging upward, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell shrug, standing, shoulders shrugging upward, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
Dumbbell_Side_Bend,Dumbbell Side Bends,P1,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell side bend, performing exercise with proper form, with dumbbells, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell side bend, performing exercise with proper form, holding dumbbells, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
wger_1234,Dumbbell Single-leg Hip Thrust,P0,"minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell single-leg hip thrust, back on bench; hips thrusting barbell upward, with barbell, lime green (#A6FF00) accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition, side view preferred","text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic, watermark, signature, face features, facial details, eyes, nose, mouth, fingers details, photo, photograph, realistic","minimalist exercise icon, single human silhouette in solid dark gray (#1A1A1A), person performing dumbbell single-leg hip thrust, back on bench, hips thrusting barbell upward, holding barbell, lime green accent line showing movement direction, transparent background, flat design, no gradients, fitness app icon style, ultra clean, sharp edges, centered composition --no text, labels, multiple people, detailed face, realistic skin, shadows, 3D effects, gradients, busy background, photorealistic","{""aspect_ratio"":""1:1"",""output_format"":""png"",""style_preset"":""digital-art""}","{""width"":512,""height"":512,""num_outputs"":1}","{""image_size"":""square"",""num_inference_steps"":28,""guidance_scale"":3.5}"
